"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-11","4.3","0.0","0.0","0.0","17.2","3.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-12","4.1","0.5","0.0","0.0","21.7","7.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-13","3.9","1.0","0.0","0.0","26.1","12.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-14","4.7","3.8","0.0","0.0","22.2","13.3"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-15","5.5","12.4","0.0","0.0","25.6","16.1"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-16","3.4","0.0","0.0","0.0","22.2","11.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-17","2.3","0.0","0.0","0.0","23.3","8.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-18","4.7","1.3","0.0","0.0","24.4","12.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-19","5.5","3.3","0.0","0.0","26.7","10.6"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-20","7.4","0.0","0.0","0.0","18.3","7.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-21","4.9","0.0","0.0","0.0","16.7","5.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-22","3.0","0.0","0.0","0.0","20.0","7.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-23","2.9","0.0","0.0","0.0","22.8","6.1"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-24","6.7","0.0","0.0","0.0","24.4","9.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-25","4.4","0.0","0.0","0.0","23.9","9.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-26","7.2","0.5","0.0","0.0","10.0","4.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-27","5.6","0.0","0.0","0.0","14.4","2.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-28","5.6","11.7","0.0","0.0","7.2","3.3"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-29","7.4","13.2","0.0","0.0","7.8","5.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-04-30","6.1","27.7","0.0","0.0","8.3","5.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-01","6.3","1.8","0.0","0.0","9.4","5.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-02","4.4","0.0","0.0","0.0","18.3","2.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-03","3.5","0.0","0.0","0.0","16.1","6.1"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-04","4.3","0.0","0.0","0.0","21.7","3.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-05","3.4","0.0","0.0","0.0","25.6","6.1"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-06","4.1","0.0","0.0","0.0","23.9","12.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-07","2.6","0.0","0.0","0.0","26.7","9.4"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-08","4.7","5.3","0.0","0.0","28.3","11.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-09","3.5","0.0","0.0","0.0","27.2","16.7"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-10","4.0","39.1","0.0","0.0","21.7","15.0"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-11","3.7","0.0","0.0","0.0","23.3","12.8"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-12","3.5","0.0","0.0","0.0","25.0","8.9"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-13","3.6","0.0","0.0","0.0","27.2","12.2"
"USW00014933","DES MOINES INTERNATIONAL AIRPORT, IA US","2017-05-14","5.2","0.0","0.0","0.0","29.4","13.3"
